Date,22K Rate,24K Rate,Month,Year
29/01/2019,"3,145.00","3,292.00",1,2019
30/01/2019,"3,161.00","3,308.00",1,2019
31/01/2019,"3,173.00","3,320.00",1,2019
01/02/2019,"3,186.00","3,333.00",2,2019
02/02/2019,"3,194.00","3,341.00",2,2019
03/02/2019,"3,194.00","3,341.00",2,2019
04/02/2019,"3,181.00","3,328.00",2,2019
05/02/2019,"3,181.00","3,328.00",2,2019
06/02/2019,"3,182.00","3,329.00",2,2019
07/02/2019,"3,156.00","3,303.00",2,2019
08/02/2019,"3,150.00","3,297.00",2,2019
09/02/2019,"3,173.00","3,320.00",2,2019
10/02/2019,"3,173.00","3,320.00",2,2019
11/02/2019,"3,150.00","3,297.00",2,2019
12/02/2019,"3,145.00","3,292.00",2,2019
13/02/2019,"3,141.00","3,288.00",2,2019
14/02/2019,"3,145.00","3,292.00",2,2019
15/02/2019,"3,173.00","3,320.00",2,2019
16/02/2019,"3,190.00","3,337.00",2,2019
17/02/2019,"3,190.00","3,337.00",2,2019
18/02/2019,"3,196.00","3,343.00",2,2019
19/02/2019,"3,211.00","3,358.00",2,2019
20/02/2019,"3,226.00","3,373.00",2,2019
21/02/2019,"3,206.00","3,353.00",2,2019
22/02/2019,"3,189.00","3,336.00",2,2019
23/02/2019,"3,200.00","3,347.00",2,2019
24/02/2019,"3,200.00","3,347.00",2,2019
25/02/2019,"3,187.00","3,334.00",2,2019
26/02/2019,"3,182.00","3,329.00",2,2019
27/02/2019,"3,193.00","3,340.00",2,2019
28/02/2019,"3,183.00","3,330.00",2,2019
01/03/2019,"3,137.00","3,284.00",3,2019
02/03/2019,"3,122.00","3,269.00",3,2019
03/03/2019,"3,122.00","3,269.00",3,2019
04/03/2019,"3,108.00","3,255.00",3,2019
05/03/2019,"3,078.00","3,225.00",3,2019
06/03/2019,"3,080.00","3,227.00",3,2019
07/03/2019,"3,059.00","3,206.00",3,2019
08/03/2019,"3,072.00","3,219.00",3,2019
09/03/2019,"3,092.00","3,239.00",3,2019
10/03/2019,"3,092.00","3,239.00",3,2019
11/03/2019,"3,077.00","3,225.00",3,2019
12/03/2019,"3,060.00","3,208.00",3,2019
13/03/2019,"3,087.00","3,235.00",3,2019
14/03/2019,"3,072.00","3,220.00",3,2019
15/03/2019,"3,056.00","3,204.00",3,2019
16/03/2019,"3,059.00","3,207.00",3,2019
17/03/2019,"3,059.00","3,207.00",3,2019
18/03/2019,"3,036.00","3,184.00",3,2019
19/03/2019,"3,050.00","3,198.00",3,2019
20/03/2019,"3,039.00","3,187.00",3,2019
21/03/2019,"3,062.00","3,210.00",3,2019
22/03/2019,"3,061.00","3,209.00",3,2019
23/03/2019,"3,082.00","3,230.00",3,2019
24/03/2019,"3,082.00","3,230.00",3,2019
25/03/2019,"3,067.00","3,215.00",3,2019
26/03/2019,"3,064.00","3,212.00",3,2019
27/03/2019,"3,064.00","3,212.00",3,2019
28/03/2019,"3,049.00","3,197.00",3,2019
29/03/2019,"3,025.00","3,172.00",3,2019
30/03/2019,"3,048.00","3,195.00",3,2019
31/03/2019,"3,048.00","3,195.00",3,2019
01/04/2019,"3,034.00","3,181.00",4,2019
02/04/2019,"3,014.00","3,161.00",4,2019
03/04/2019,"3,002.00","3,149.00",4,2019
04/04/2019,"3,020.00","3,167.00",4,2019
05/04/2019,"3,028.00","3,175.00",4,2019
06/04/2019,"3,033.00","3,180.00",4,2019
07/04/2019,"3,033.00","3,180.00",4,2019
08/04/2019,"3,053.00","3,200.00",4,2019
09/04/2019,"3,056.00","3,203.00",4,2019
10/04/2019,"3,052.00","3,199.00",4,2019
11/04/2019,"3,043.00","3,190.00",4,2019
12/04/2019,"3,029.00","3,176.00",4,2019
13/04/2019,"3,031.00","3,179.00",4,2019
14/04/2019,"3,031.00","3,179.00",4,2019
15/04/2019,"3,016.00","3,164.00",4,2019
16/04/2019,"3,031.00","3,179.00",4,2019
17/04/2019,"3,017.00","3,168.00",4,2019
18/04/2019,"3,017.00","3,168.00",4,2019
19/04/2019,"3,012.00","3,163.00",4,2019
20/04/2019,"3,015.00","3,166.00",4,2019
21/04/2019,"3,015.00","3,166.00",4,2019
22/04/2019,"3,021.00","3,172.00",4,2019
23/04/2019,"3,017.00","3,168.00",4,2019
24/04/2019,"3,020.00","3,171.00",4,2019
25/04/2019,"3,042.00","3,193.00",4,2019
26/04/2019,"3,044.00","3,195.00",4,2019
27/04/2019,"3,055.00","3,206.00",4,2019
28/04/2019,"3,055.00","3,206.00",4,2019
29/04/2019,"3,048.00","3,199.00",4,2019
30/04/2019,"3,041.00","3,192.00",4,2019
01/05/2019,"3,038.00","3,189.00",5,2019
02/05/2019,"3,002.00","3,153.00",5,2019
03/05/2019,"2,992.00","3,143.00",5,2019
04/05/2019,"3,012.00","3,163.00",5,2019
05/05/2019,"3,012.00","3,163.00",5,2019
06/05/2019,"3,017.00","3,168.00",5,2019
07/05/2019,"3,022.00","3,173.00",5,2019
08/05/2019,"3,030.00","3,181.00",5,2019
09/05/2019,"3,040.00","3,191.00",5,2019
10/05/2019,"3,038.00","3,189.00",5,2019
11/05/2019,"3,052.00","3,203.00",5,2019
12/05/2019,"3,052.00","3,203.00",5,2019
13/05/2019,"3,054.00","3,205.00",5,2019
14/05/2019,"3,085.00","3,236.00",5,2019
15/05/2019,"3,083.00","3,230.00",5,2019
16/05/2019,"3,070.00","3,217.00",5,2019
17/05/2019,"3,058.00","3,205.00",5,2019
18/05/2019,"3,050.00","3,197.00",5,2019
19/05/2019,"3,050.00","3,197.00",5,2019
20/05/2019,"3,016.00","3,163.00",5,2019
21/05/2019,"3,020.00","3,167.00",5,2019
22/05/2019,"3,015.00","3,162.00",5,2019
23/05/2019,"3,026.00","3,176.00",5,2019
24/05/2019,"3,030.00","3,180.00",5,2019
25/05/2019,"3,031.00","3,181.00",5,2019
26/05/2019,"3,031.00","3,181.00",5,2019
27/05/2019,"3,037.00","3,187.00",5,2019
28/05/2019,"3,035.00","3,185.00",5,2019
29/05/2019,"3,047.00","3,197.00",5,2019
30/05/2019,"3,031.00","3,181.00",5,2019
31/05/2019,"3,062.00","3,212.00",5,2019
01/06/2019,"3,079.00","3,229.00",6,2019
02/06/2019,"3,079.00","3,229.00",6,2019
03/06/2019,"3,076.00","3,226.00",6,2019
04/06/2019,"3,097.00","3,250.00",6,2019
05/06/2019,"3,116.00","3,271.00",6,2019
06/06/2019,"3,122.00","3,278.00",6,2019
07/06/2019,"3,123.00","3,279.00",6,2019
08/06/2019,"3,142.00","3,298.00",6,2019
09/06/2019,"3,142.00","3,298.00",6,2019
10/06/2019,"3,111.00","3,267.00",6,2019
11/06/2019,"3,097.00","3,253.00",6,2019
12/06/2019,"3,119.00","3,275.00",6,2019
13/06/2019,"3,122.00","3,278.00",6,2019
14/06/2019,"3,161.00","3,317.00",6,2019
15/06/2019,"3,148.00","3,304.00",6,2019
16/06/2019,"3,148.00","3,304.00",6,2019
17/06/2019,"3,132.00","3,288.00",6,2019
18/06/2019,"3,145.00","3,301.00",6,2019
19/06/2019,"3,147.00","3,303.00",6,2019
20/06/2019,"3,213.00","3,369.00",6,2019
21/06/2019,"3,237.00","3,393.00",6,2019
22/06/2019,"3,259.00","3,415.00",6,2019
23/06/2019,"3,259.00","3,415.00",6,2019
24/06/2019,"3,265.00","3,421.00",6,2019
25/06/2019,"3,303.00","3,461.00",6,2019
26/06/2019,"3,247.00","3,405.00",6,2019
27/06/2019,"3,239.00","3,397.00",6,2019
28/06/2019,"3,254.00","3,412.00",6,2019
29/06/2019,"3,252.00","3,410.00",6,2019
30/06/2019,"3,252.00","3,410.00",6,2019
01/07/2019,"3,216.00","3,374.00",7,2019
02/07/2019,"3,216.00","3,374.00",7,2019
03/07/2019,"3,274.00","3,433.00",7,2019
04/07/2019,"3,255.00","3,412.00",7,2019
05/07/2019,"3,319.00","3,476.00",7,2019
06/07/2019,"3,281.00","3,438.00",7,2019
07/07/2019,"3,281.00","3,438.00",7,2019
08/07/2019,"3,303.00","3,460.00",7,2019
09/07/2019,"3,264.00","3,421.00",7,2019
10/07/2019,"3,270.00","3,427.00",7,2019
11/07/2019,"3,330.00","3,487.00",7,2019
12/07/2019,"3,296.00","3,453.00",7,2019
13/07/2019,"3,316.00","3,473.00",7,2019
14/07/2019,"3,316.00","3,473.00",7,2019
15/07/2019,"3,312.00","3,469.00",7,2019
16/07/2019,"3,312.00","3,469.00",7,2019
17/07/2019,"3,294.00","3,451.00",7,2019
18/07/2019,"3,332.00","3,489.00",7,2019
19/07/2019,"3,363.00","3,520.00",7,2019
20/07/2019,"3,345.00","3,502.00",7,2019
21/07/2019,"3,345.00","3,502.00",7,2019
22/07/2019,"3,348.00","3,505.00",7,2019
23/07/2019,"3,332.00","3,489.00",7,2019
24/07/2019,"3,340.00","3,497.00",7,2019
25/07/2019,"3,345.00","3,502.00",7,2019
26/07/2019,"3,330.00","3,487.00",7,2019
27/07/2019,"3,331.00","3,488.00",7,2019
28/07/2019,"3,331.00","3,488.00",7,2019
29/07/2019,"3,324.00","3,481.00",7,2019
30/07/2019,"3,333.00","3,490.00",7,2019
31/07/2019,"3,336.00","3,493.00",7,2019
01/08/2019,"3,310.00","3,467.00",8,2019
02/08/2019,"3,383.00","3,540.00",8,2019
03/08/2019,"3,416.00","3,573.00",8,2019
04/08/2019,"3,416.00","3,573.00",8,2019
05/08/2019,"3,460.00","3,617.00",8,2019
06/08/2019,"3,473.00","3,630.00",8,2019
07/08/2019,"3,547.00","3,704.00",8,2019
08/08/2019,"3,558.00","3,715.00",8,2019
09/08/2019,"3,569.00","3,726.00",8,2019
10/08/2019,"3,582.00","3,739.00",8,2019
11/08/2019,"3,582.00","3,739.00",8,2019
12/08/2019,"3,603.00","3,760.00",8,2019
13/08/2019,"3,627.00","3,784.00",8,2019
14/08/2019,"3,578.00","3,735.00",8,2019
15/08/2019,"3,618.00","3,775.00",8,2019
16/08/2019,"3,583.00","3,740.00",8,2019
17/08/2019,"3,607.00","3,764.00",8,2019
18/08/2019,"3,607.00","3,764.00",8,2019
19/08/2019,"3,584.00","3,741.00",8,2019
20/08/2019,"3,604.00","3,761.00",8,2019
21/08/2019,"3,594.00","3,751.00",8,2019
22/08/2019,"3,608.00","3,765.00",8,2019
23/08/2019,"3,600.00","3,757.00",8,2019
24/08/2019,"3,680.00","3,837.00",8,2019
25/08/2019,"3,680.00","3,837.00",8,2019
26/08/2019,"3,685.00","3,842.00",8,2019
27/08/2019,"3,680.00","3,837.00",8,2019
28/08/2019,"3,713.00","3,870.00",8,2019
29/08/2019,"3,712.00","3,869.00",8,2019
30/08/2019,"3,682.00","3,839.00",8,2019
31/08/2019,"3,691.00","3,848.00",8,2019
01/09/2019,"3,691.00","3,848.00",9,2019
02/09/2019,"3,702.00","3,859.00",9,2019
03/09/2019,"3,729.00","3,886.00",9,2019
04/09/2019,"3,741.00","3,898.00",9,2019
05/09/2019,"3,741.00","3,898.00",9,2019
06/09/2019,"3,658.00","3,815.00",9,2019
07/09/2019,"3,671.00","3,828.00",9,2019
08/09/2019,"3,671.00","3,828.00",9,2019
09/09/2019,"3,659.00","3,816.00",9,2019
10/09/2019,"3,649.00","3,806.00",9,2019
11/09/2019,"3,634.00","3,791.00",9,2019
12/09/2019,"3,614.00","3,771.00",9,2019
13/09/2019,"3,612.00","3,769.00",9,2019
14/09/2019,"3,584.00","3,741.00",9,2019
15/09/2019,"3,584.00","3,741.00",9,2019
16/09/2019,"3,620.00","3,777.00",9,2019
17/09/2019,"3,615.00","3,772.00",9,2019
18/09/2019,"3,600.00","3,757.00",9,2019
19/09/2019,"3,580.00","3,737.00",9,2019
20/09/2019,"3,586.00","3,743.00",9,2019
21/09/2019,"3,613.00","3,770.00",9,2019
22/09/2019,"3,613.00","3,770.00",9,2019
23/09/2019,"3,612.00","3,769.00",9,2019
24/09/2019,"3,614.00","3,771.00",9,2019
25/09/2019,"3,642.00","3,799.00",9,2019
26/09/2019,"3,596.00","3,753.00",9,2019
27/09/2019,"3,599.00","3,756.00",9,2019
28/09/2019,"3,618.00","3,775.00",9,2019
29/09/2019,"3,618.00","3,775.00",9,2019
30/09/2019,"3,588.00","3,745.00",9,2019
01/10/2019,"3,556.00","3,713.00",10,2019
02/10/2019,"3,606.00","3,763.00",10,2019
03/10/2019,"3,630.00","3,787.00",10,2019
04/10/2019,"3,644.00","3,801.00",10,2019
05/10/2019,"3,648.00","3,805.00",10,2019
06/10/2019,"3,648.00","3,805.00",10,2019
07/10/2019,"3,652.00","3,809.00",10,2019
08/10/2019,"3,648.00","3,805.00",10,2019
09/10/2019,"3,658.00","3,815.00",10,2019
10/10/2019,"3,670.00","3,827.00",10,2019
11/10/2019,"3,653.00","3,810.00",10,2019
12/10/2019,"3,644.00","3,809.00",10,2019
13/10/2019,"3,644.00","3,809.00",10,2019
14/10/2019,"3,660.00","3,825.00",10,2019
15/10/2019,"3,678.00","3,843.00",10,2019
16/10/2019,"3,661.00","3,826.00",10,2019
17/10/2019,"3,663.00","3,828.00",10,2019
18/10/2019,"3,657.00","3,822.00",10,2019
19/10/2019,"3,666.00","3,831.00",10,2019
20/10/2019,"3,666.00","3,831.00",10,2019
21/10/2019,"3,657.00","3,822.00",10,2019
22/10/2019,"3,652.00","3,817.00",10,2019
23/10/2019,"3,667.00","3,832.00",10,2019
24/10/2019,"3,663.00","3,828.00",10,2019
25/10/2019,"3,693.00","3,858.00",10,2019
26/10/2019,"3,688.00","3,853.00",10,2019
27/10/2019,"3,688.00","3,853.00",10,2019
28/10/2019,"3,685.00","3,848.00",10,2019
29/10/2019,"3,664.00","3,827.00",10,2019
30/10/2019,"3,667.00","3,830.00",10,2019
31/10/2019,"3,696.00","3,859.00",10,2019
01/11/2019,"3,713.00","3,876.00",11,2019
02/11/2019,"3,705.00","3,868.00",11,2019
03/11/2019,"3,705.00","3,868.00",11,2019
04/11/2019,"3,701.00","3,864.00",11,2019
05/11/2019,"3,692.00","3,855.00",11,2019
06/11/2019,"3,658.00","3,821.00",11,2019
07/11/2019,"3,658.00","3,821.00",11,2019
08/11/2019,"3,633.00","3,796.00",11,2019
09/11/2019,"3,630.00","3,793.00",11,2019
10/11/2019,"3,630.00","3,793.00",11,2019
11/11/2019,"3,636.00","3,799.00",11,2019
12/11/2019,"3,618.00","3,781.00",11,2019
13/11/2019,"3,644.00","3,807.00",11,2019
14/11/2019,"3,663.00","3,826.00",11,2019
15/11/2019,"3,638.00","3,801.00",11,2019
16/11/2019,"3,645.00","3,808.00",11,2019
17/11/2019,"3,645.00","3,808.00",11,2019
18/11/2019,"3,629.00","3,790.00",11,2019
19/11/2019,"3,649.00","3,810.00",11,2019
20/11/2019,"3,664.00","3,825.00",11,2019
21/11/2019,"3,654.00","3,815.00",11,2019
22/11/2019,"3,646.00","3,807.00",11,2019
23/11/2019,"3,639.00","3,800.00",11,2019
24/11/2019,"3,639.00","3,800.00",11,2019
25/11/2019,"3,623.00","3,784.00",11,2019
26/11/2019,"3,618.00","3,779.00",11,2019
27/11/2019,"3,612.00","3,773.00",11,2019
28/11/2019,"3,614.00","3,775.00",11,2019
29/11/2019,"3,626.00","3,787.00",11,2019
30/11/2019,"3,646.00","3,807.00",11,2019
01/12/2019,"3,646.00","3,807.00",12,2019
02/12/2019,"3,617.00","3,778.00",12,2019
03/12/2019,"3,628.00","3,789.00",12,2019
04/12/2019,"3,648.00","3,809.00",12,2019
05/12/2019,"3,644.00","3,826.00",12,2019
06/12/2019,"3,640.00","3,822.00",12,2019
07/12/2019,"3,612.00","3,793.00",12,2019
08/12/2019,"3,612.00","3,793.00",12,2019
09/12/2019,"3,605.00","3,785.00",12,2019
10/12/2019,"3,597.00","3,777.00",12,2019
11/12/2019,"3,597.00","3,777.00",12,2019
12/12/2019,"3,602.00","3,782.00",12,2019
13/12/2019,"3,600.00","3,780.00",12,2019
14/12/2019,"3,622.00","3,803.00",12,2019
15/12/2019,"3,622.00","3,803.00",12,2019
16/12/2019,"3,622.00","3,803.00",12,2019
17/12/2019,"3,627.00","3,808.00",12,2019
18/12/2019,"3,634.00","3,815.00",12,2019
19/12/2019,"3,629.00","3,810.00",12,2019
20/12/2019,"3,636.00","3,817.00",12,2019
21/12/2019,"3,637.00","3,819.00",12,2019
22/12/2019,"3,637.00","3,819.00",12,2019
23/12/2019,"3,651.00","3,833.00",12,2019
24/12/2019,"3,665.00","3,847.00",12,2019
25/12/2019,"3,698.00","3,883.00",12,2019
26/12/2019,"3,692.00","3,877.00",12,2019
27/12/2019,"3,714.00","3,899.00",12,2019
28/12/2019,"3,730.00","3,917.00",12,2019
29/12/2019,"3,730.00","3,917.00",12,2019
30/12/2019,"3,722.00","3,909.00",12,2019
31/12/2019,"3,742.00","3,929.00",12,2019
01/01/2020,"3,735.00","3,922.00",1,2020
02/01/2020,"3,736.00","3,923.00",1,2020
03/01/2020,"3,815.00","4,005.00",1,2020
04/01/2020,"3,832.00","4,024.00",1,2020
05/01/2020,"3,832.00","4,024.00",1,2020
06/01/2020,"3,896.00","4,088.00",1,2020
07/01/2020,"3,863.00","4,056.00",1,2020
08/01/2020,"3,897.00","4,092.00",1,2020
09/01/2020,"3,805.00","3,995.00",1,2020
10/01/2020,"3,800.00","3,990.00",1,2020
11/01/2020,"3,820.00","4,011.00",1,2020
12/01/2020,"3,820.00","4,011.00",1,2020
13/01/2020,"3,782.00","3,971.00",1,2020
14/01/2020,"3,766.00","3,954.00",1,2020
15/01/2020,"3,801.00","3,989.00",1,2020
16/01/2020,"3,808.00","3,995.00",1,2020
17/01/2020,"3,812.00","3,999.00",1,2020
18/01/2020,"3,828.00","4,019.00",1,2020
19/01/2020,"3,828.00","4,019.00",1,2020
20/01/2020,"3,824.00","4,015.00",1,2020
21/01/2020,"3,815.00","4,006.00",1,2020
22/01/2020,"3,813.00","4,004.00",1,2020
23/01/2020,"3,811.00","4,002.00",1,2020
24/01/2020,"3,824.00","4,015.00",1,2020
25/01/2020,"3,862.00","4,055.00",1,2020
26/01/2020,"3,862.00","4,055.00",1,2020
27/01/2020,"3,882.00","4,076.00",1,2020
28/01/2020,"3,875.00","4,069.00",1,2020
29/01/2020,"3,856.00","4,049.00",1,2020
30/01/2020,"3,891.00","4,086.00",1,2020
31/01/2020,"3,883.00","4,077.00",1,2020
01/02/2020,"3,922.00","4,118.00",2,2020
02/02/2020,"3,922.00","4,118.00",2,2020
03/02/2020,"3,894.00","4,090.00",2,2020
04/02/2020,"3,856.00","4,050.00",2,2020
05/02/2020,"3,837.00","4,029.00",2,2020
06/02/2020,"3,862.00","4,055.00",2,2020
07/02/2020,"3,873.00","4,066.00",2,2020
08/02/2020,"3,898.00","4,093.00",2,2020
09/02/2020,"3,898.00","4,093.00",2,2020
10/02/2020,"3,891.00","4,086.00",2,2020
11/02/2020,"3,872.00","4,065.00",2,2020
12/02/2020,"3,862.00","4,055.00",2,2020
13/02/2020,"3,889.00","4,083.00",2,2020
14/02/2020,"3,889.00","4,083.00",2,2020
15/02/2020,"3,924.00","4,120.00",2,2020
16/02/2020,"3,924.00","4,120.00",2,2020
17/02/2020,"3,902.00","4,097.00",2,2020
18/02/2020,"3,926.00","4,122.00",2,2020
19/02/2020,"3,965.00","4,163.00",2,2020
20/02/2020,"3,978.00","4,177.00",2,2020
21/02/2020,"4,051.00","4,254.00",2,2020
22/02/2020,"4,072.00","4,276.00",2,2020
23/02/2020,"4,072.00","4,276.00",2,2020
24/02/2020,"4,166.00","4,374.00",2,2020
25/02/2020,"4,092.00","4,297.00",2,2020
26/02/2020,"4,080.00","4,284.00",2,2020
27/02/2020,"4,064.00","4,267.00",2,2020
28/02/2020,"4,064.00","4,267.00",2,2020
29/02/2020,"3,986.00","4,185.00",2,2020
01/03/2020,"3,986.00","4,185.00",3,2020
02/03/2020,"4,005.00","4,205.00",3,2020
03/03/2020,"4,025.00","4,226.00",3,2020
04/03/2020,"4,128.00","4,334.00",3,2020
05/03/2020,"4,122.00","4,328.00",3,2020
06/03/2020,"4,220.00","4,431.00",3,2020
07/03/2020,"4,207.00","4,417.00",3,2020
08/03/2020,"4,207.00","4,417.00",3,2020
09/03/2020,"4,181.00","4,390.00",3,2020
10/03/2020,"4,214.00","4,425.00",3,2020
11/03/2020,"4,164.00","4,372.00",3,2020
12/03/2020,"4,157.00","4,365.00",3,2020
13/03/2020,"4,013.00","4,214.00",3,2020
14/03/2020,"3,934.00","4,131.00",3,2020
15/03/2020,"3,934.00","4,131.00",3,2020
16/03/2020,"3,943.00","4,140.00",3,2020
17/03/2020,"3,820.00","4,011.00",3,2020
18/03/2020,"3,868.00","4,061.00",3,2020
19/03/2020,"3,879.00","4,073.00",3,2020
20/03/2020,"3,952.00","4,150.00",3,2020
21/03/2020,"3,966.00","4,164.00",3,2020
22/03/2020,"3,966.00","4,164.00",3,2020
23/03/2020,"3,952.00","4,150.00",3,2020
24/03/2020,"4,016.00","4,214.00",3,2020
25/03/2020,"4,016.00","4,214.00",3,2020
26/03/2020,"4,117.00","4,315.00",3,2020
27/03/2020,"4,168.00","4,366.00",3,2020
28/03/2020,"4,201.00","4,399.00",3,2020
29/03/2020,"4,201.00","4,399.00",3,2020
30/03/2020,"4,219.00","4,417.00",3,2020
31/03/2020,"4,180.00","4,378.00",3,2020
01/04/2020,"4,167.00","4,365.00",4,2020
02/04/2020,"4,165.00","4,363.00",4,2020
03/04/2020,"4,232.00","4,430.00",4,2020
04/04/2020,"4,262.00","4,460.00",4,2020
05/04/2020,"4,262.00","4,460.00",4,2020
06/04/2020,"4,248.00","4,446.00",4,2020
07/04/2020,"4,300.00","4,498.00",4,2020
08/04/2020,"4,343.00","4,541.00",4,2020
09/04/2020,"4,368.00","4,566.00",4,2020
10/04/2020,"4,403.00","4,601.00",4,2020
11/04/2020,"4,403.00","4,601.00",4,2020
12/04/2020,"4,403.00","4,601.00",4,2020
13/04/2020,"4,440.00","4,638.00",4,2020
14/04/2020,"4,522.00","4,720.00",4,2020
15/04/2020,"4,517.00","4,725.00",4,2020
16/04/2020,"4,520.00","4,728.00",4,2020
17/04/2020,"4,479.00","4,687.00",4,2020
18/04/2020,"4,477.00","4,685.00",4,2020
19/04/2020,"4,477.00","4,685.00",4,2020
20/04/2020,"4,419.00","4,627.00",4,2020
21/04/2020,"4,469.00","4,677.00",4,2020
22/04/2020,"4,488.00","4,696.00",4,2020
23/04/2020,"4,532.00","4,740.00",4,2020
24/04/2020,"4,529.00","4,737.00",4,2020
25/04/2020,"4,509.00","4,717.00",4,2020
26/04/2020,"4,509.00","4,717.00",4,2020
27/04/2020,"4,474.00","4,682.00",4,2020
28/04/2020,"4,424.00","4,632.00",4,2020
29/04/2020,"4,442.00","4,650.00",4,2020
30/04/2020,"4,395.00","4,603.00",4,2020
01/05/2020,"4,341.00","4,549.00",5,2020
02/05/2020,"4,360.00","4,568.00",5,2020
03/05/2020,"4,360.00","4,568.00",5,2020
04/05/2020,"4,375.00","4,584.00",5,2020
05/05/2020,"4,391.00","4,600.00",5,2020
06/05/2020,"4,414.00","4,623.00",5,2020
07/05/2020,"4,382.00","4,591.00",5,2020
08/05/2020,"4,449.00","4,658.00",5,2020
09/05/2020,"4,452.00","4,661.00",5,2020
10/05/2020,"4,452.00","4,661.00",5,2020
11/05/2020,"4,458.00","4,667.00",5,2020
12/05/2020,"4,454.00","4,663.00",5,2020
13/05/2020,"4,443.00","4,652.00",5,2020
14/05/2020,"4,465.00","4,689.00",5,2020
15/05/2020,"4,501.00","4,725.00",5,2020
16/05/2020,"4,546.00","4,773.00",5,2020
17/05/2020,"4,546.00","4,773.00",5,2020
18/05/2020,"4,578.00","4,805.00",5,2020
19/05/2020,"4,484.00","4,708.00",5,2020
20/05/2020,"4,524.00","4,751.00",5,2020
21/05/2020,"4,487.00","4,712.00",5,2020
22/05/2020,"4,528.00","4,753.00",5,2020
23/05/2020,"4,544.00","4,771.00",5,2020
24/05/2020,"4,544.00","4,771.00",5,2020
25/05/2020,"4,544.00","4,771.00",5,2020
26/05/2020,"4,485.00","4,709.00",5,2020
27/05/2020,"4,431.00","4,653.00",5,2020
28/05/2020,"4,485.00","4,709.00",5,2020
29/05/2020,"4,476.00","4,700.00",5,2020
30/05/2020,"4,508.00","4,733.00",5,2020
31/05/2020,"4,508.00","4,733.00",5,2020
01/06/2020,"4,491.00","4,717.00",6,2020
02/06/2020,"4,498.00","4,724.00",6,2020
03/06/2020,"4,472.00","4,695.00",6,2020
04/06/2020,"4,472.00","4,695.00",6,2020
05/06/2020,"4,484.00","4,708.00",6,2020
06/06/2020,"4,435.00","4,657.00",6,2020
07/06/2020,"4,435.00","4,657.00",6,2020
08/06/2020,"4,447.00","4,669.00",6,2020
09/06/2020,"4,479.00","4,703.00",6,2020
10/06/2020,"4,498.00","4,723.00",6,2020
11/06/2020,"4,526.00","4,753.00",6,2020
12/06/2020,"4,535.00","4,761.00",6,2020
13/06/2020,"4,552.00","4,780.00",6,2020
14/06/2020,"4,552.00","4,780.00",6,2020
15/06/2020,"4,509.00","4,736.00",6,2020
16/06/2020,"4,553.00","4,780.00",6,2020
17/06/2020,"4,532.00","4,759.00",6,2020
18/06/2020,"4,565.00","4,785.00",6,2020
19/06/2020,"4,553.00","4,781.00",6,2020
20/06/2020,"4,608.00","4,836.00",6,2020
21/06/2020,"4,608.00","4,836.00",6,2020
22/06/2020,"4,610.00","4,841.00",6,2020
23/06/2020,"4,610.00","4,841.00",6,2020
24/06/2020,"4,659.00","4,891.00",6,2020
25/06/2020,"4,611.00","4,842.00",6,2020
26/06/2020,"4,611.00","4,841.00",6,2020
27/06/2020,"4,640.00","4,870.00",6,2020
28/06/2020,"4,640.00","4,870.00",6,2020
29/06/2020,"4,624.00","4,856.00",6,2020
30/06/2020,"4,631.00","4,862.00",6,2020
01/07/2020,"4,684.00","4,918.00",7,2020
02/07/2020,"4,622.00","4,856.00",7,2020
03/07/2020,"4,622.00","4,853.00",7,2020
04/07/2020,"4,622.00","4,853.00",7,2020
05/07/2020,"4,622.00","4,853.00",7,2020
06/07/2020,"4,622.00","4,853.00",7,2020
07/07/2020,"4,626.00","4,858.00",7,2020
08/07/2020,"4,692.00","4,926.00",7,2020
09/07/2020,"4,718.00","4,954.00",7,2020
10/07/2020,"4,706.00","4,941.00",7,2020
11/07/2020,"4,689.00","4,923.00",7,2020
12/07/2020,"4,689.00","4,923.00",7,2020
13/07/2020,"4,706.00","4,941.00",7,2020
14/07/2020,"4,697.00","4,932.00",7,2020
15/07/2020,"4,716.00","4,952.00",7,2020
16/07/2020,"4,706.00","4,942.00",7,2020
17/07/2020,"4,683.00","4,917.00",7,2020
18/07/2020,"4,703.00","4,938.00",7,2020
19/07/2020,"4,703.00","4,938.00",7,2020
20/07/2020,"4,702.00","4,937.00",7,2020
21/07/2020,"4,717.00","4,951.00",7,2020
22/07/2020,"4,773.00","5,012.00",7,2020
23/07/2020,"4,847.00","5,088.00",7,2020
24/07/2020,"4,885.00","5,129.00",7,2020
25/07/2020,"4,904.00","5,148.00",7,2020
26/07/2020,"4,904.00","5,148.00",7,2020
27/07/2020,"5,013.00","5,262.00",7,2020
28/07/2020,"5,037.00","5,289.00",7,2020
29/07/2020,"5,075.00","5,328.00",7,2020
30/07/2020,"5,093.00","5,348.00",7,2020
31/07/2020,"5,150.00","5,406.00",7,2020
01/08/2020,"5,196.00","5,456.00",8,2020
02/08/2020,"5,196.00","5,456.00",8,2020
03/08/2020,"5,199.00","5,458.00",8,2020
04/08/2020,"5,202.00","5,462.00",8,2020
05/08/2020,"5,324.00","5,589.00",8,2020
06/08/2020,"5,374.00","5,642.00",8,2020
07/08/2020,"5,416.00","5,687.00",8,2020
08/08/2020,"5,385.00","5,654.00",8,2020
09/08/2020,"5,385.00","5,654.00",8,2020
